yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
194609,14.96,0.69,0.89,0.7116343812,0.0038,0.0258,0.031,0.0219,0.0491119446,0.0003,0.0099009901,-0.0009,-0.0026,0.0160250152,0.0026064326,-0.104113,-0.106619
194610,14.84,0.6967,0.9467,0.7253916642,0.0038,0.026,0.0315,0.0216,0.0485974813,0.0003,0.0196078431,0.0074,0.002,0.0061160954,0.0023753839,-0.005636,-0.006817
194611,14.67,0.7033,1.0033,0.7226999647,0.0038,0.0259,0.0317,0.022,0.0480722812,0.0003,0.0240384615,-0.0054,-0.0025,0.003914349,0.0020257111,-0.003801,-0.011741
194612,15.3,0.71,1.06,0.6924379233,0.0038,0.0261,0.0317,0.0212,0.0360760605,0.0003,0.0093896714,0.0145,0.0113,0.0027155077,0.0017810408,0.046818,0.041973
194701,15.66,0.7133,1.13,0.6800044336,0.0038,0.0257,0.0313,0.0214,0.0315384626,0.0003,0.0,-0.0006,0.0005,0.0021117215,0.0013295838,0.022013,0.020953
194702,15.43,0.7167,1.2,0.6858580212,0.0038,0.0255,0.0312,0.0214,0.0301026572,0.0003,0.0,0.0021,0.0005,0.0013641434,0.001159422,-0.008307,-0.015166
194703,15.17,0.72,1.27,0.7415349887,0.0038,0.0255,0.0315,0.0213,0.0310199797,0.0003,0.0186046512,0.002,0.0067,0.0024112826,0.0008036463,-0.015008,-0.017731
194704,14.58,0.7333,1.3267,0.7700421941,0.0038,0.0253,0.0316,0.0217,0.0313459749,0.0003,0.0,-0.0037,0.002,0.0023073615,0.002775418,-0.03956,-0.040772
194705,14.45,0.7467,1.3833,0.776366322,0.0038,0.0253,0.0317,0.0216,0.025894307,0.0003,0.0,0.0033,0.002,0.0025450853,0.0032286132,-0.00099,-0.01047
194706,15.21,0.76,1.44,0.7411167513,0.0038,0.0255,0.0321,0.0216,0.0264727428,0.0003,0.00456621,0.001,0.0004,0.0019587785,0.0038172362,0.053991,0.050908
194707,15.76,0.77,1.4767,0.7173272191,0.0066,0.0255,0.0318,0.0214,0.0206405097,0.0003,0.0090909091,0.0063,0.002,0.0019774476,0.0032049433,0.039572,0.038369
194708,15.32,0.78,1.5133,0.7346938776,0.0075,0.0256,0.0317,0.021,0.0231767917,0.0003,0.0135135135,0.0081,-0.0071,0.0008243998,0.0035721715,-0.023076,-0.029148
194709,15.11,0.79,1.55,0.7403233985,0.008,0.0261,0.0323,0.0213,0.02405855,0.0006,0.0222222222,-0.0044,-0.0131,0.0013854969,0.0043268967,-0.009928,-0.01369
194710,15.43,0.8067,1.57,0.722732523,0.0085,0.027,0.0335,0.0217,0.0230185724,0.0006,0.0,-0.0037,-0.0099,0.0008695376,0.0043136224,0.020578,0.019353
194711,14.99,0.8233,1.59,0.7319926466,0.0092,0.0277,0.0344,0.0229,0.0259081445,0.0006,0.0043478261,-0.0174,-0.0098,0.0004759608,0.004494506,-0.017633,-0.029555
194712,15.3,0.84,1.61,0.725325679,0.0095,0.0286,0.0352,0.0243,0.0259215953,0.0008,0.012987013,-0.0192,0.0024,0.0011073046,0.0047609245,0.030784,0.025273
194801,14.69,0.8433,1.6433,0.751888304,0.0097,0.0286,0.0352,0.0243,0.0277653867,0.0007,0.0128205128,0.002,0.0024,0.001048864,0.0043871624,-0.037743,-0.038905
194802,14.0,0.8467,1.6767,0.7877697842,0.01,0.0285,0.0353,0.0241,0.029134401,0.0007,-0.0084388186,0.0046,0.0039,0.0017556377,0.0049033646,-0.040232,-0.047782
194803,15.08,0.85,1.71,0.8414221219,0.01,0.0283,0.0353,0.0241,0.0271870255,0.0009,-0.0042553191,0.0034,0.0115,0.0020820213,0.0058085148,0.08144,0.077022
194804,15.48,0.85,1.76,0.8259930198,0.01,0.0278,0.0347,0.0239,0.0274539336,0.0008,0.0170940171,0.0045,0.0038,0.0005519692,0.0041501792,0.030821,0.028537
194805,16.69,0.85,1.81,0.7816923561,0.01,0.0276,0.0338,0.0231,0.0255781215,0.0008,0.0042016807,0.0141,0.0008,0.0014527575,0.0044591399,0.084014,0.077523
194806,16.74,0.85,1.86,0.7869735036,0.01,0.0276,0.0334,0.0238,0.0238936692,0.0009,0.0083682008,-0.0084,-0.0083,0.0009070567,0.0031442365,0.007665,0.003687
194807,15.85,0.8567,1.93,0.8222577621,0.01,0.0281,0.0337,0.0241,0.02217932,0.0008,0.0124481328,-0.0021,-0.0052,0.0027669911,0.0029631757,-0.052296,-0.053144
194808,15.97,0.8633,2.0,0.8205382202,0.0106,0.0284,0.0344,0.0242,0.0192268027,0.0009,0.0040983607,0.0001,0.0055,0.0011851393,0.0028878628,0.015539,0.008123
194809,15.49,0.87,2.07,0.8362310712,0.0109,0.0284,0.0345,0.0242,0.0191280822,0.0004,0.0,0.0014,0.0024,0.0023955016,0.0030531024,-0.027016,-0.031159
194810,16.54,0.89,2.1433,0.7919056724,0.0112,0.0284,0.035,0.0243,0.018133741,0.0004,-0.0040816327,0.0007,0.0024,0.0008275633,0.0021893158,0.070041,0.067023
194811,14.75,0.91,2.2167,0.870911215,0.0114,0.0284,0.0353,0.0239,0.0177915373,0.0004,-0.0081967213,0.0076,0.0085,0.0061589031,0.0023768242,-0.098332,-0.109939
194812,15.2,0.93,2.29,0.8409475465,0.0116,0.0279,0.0353,0.0237,0.0150145541,0.0004,-0.0041322314,0.0056,0.0131,0.000967405,0.0016330103,0.035952,0.029719
194901,15.22,0.9467,2.32,0.8324028584,0.0117,0.0271,0.0346,0.0233,0.0132976714,0.001,-0.0041493776,0.0082,0.0038,0.0013129862,0.0017767354,0.002676,0.001377
194902,14.62,0.9633,2.35,0.8615509072,0.0117,0.0271,0.0345,0.0231,0.0172190437,0.0009,-0.0083333333,0.0049,0.0038,0.0014096786,0.0021699988,-0.031639,-0.041472
194903,15.06,0.98,2.38,0.9017504235,0.0117,0.027,0.0347,0.0227,0.0146589662,0.001,0.0,0.0074,0.0007,0.0011208941,0.0027170669,0.033981,0.029349
194904,14.74,0.9933,2.3867,0.9174997127,0.0117,0.027,0.0345,0.0227,0.0152887455,0.0009,0.0042016807,0.0011,0.0023,0.0004992706,0.0036580641,-0.018691,-0.021717
194905,14.19,1.0067,2.3933,0.9485626039,0.0117,0.0271,0.0345,0.0227,0.0169014375,0.001,-0.0041841004,0.0019,0.0038,0.0010076601,0.0034218573,-0.029423,-0.037792
194906,14.16,1.02,2.4,0.9538884243,0.0117,0.0271,0.0347,0.0217,0.0168124176,0.001,0.0042016807,0.0167,0.0084,0.0016978117,0.0040919143,0.001744,-0.003269
194907,15.04,1.0267,2.3967,0.9077989995,0.0102,0.0267,0.0346,0.0216,0.0195114004,0.0009,-0.0083682008,0.0033,0.0099,0.0006408809,0.0036228094,0.062732,0.061657
194908,15.22,1.0333,2.3933,0.8938766372,0.0104,0.0262,0.034,0.021,0.0194408008,0.0009,0.0042194093,0.0111,0.0037,0.0010735364,0.0037216875,0.0218,0.011738
194909,15.58,1.04,2.39,0.8750205468,0.0107,0.026,0.0337,0.0212,0.0233434075,0.0009,0.0042016807,-0.0011,0.0021,0.0015475937,0.0026298133,0.027415,0.024293
194910,16.04,1.0733,2.3667,0.8425662129,0.0105,0.0261,0.0336,0.0212,0.0222332996,0.0009,-0.0083682008,0.0019,0.0067,0.000613502,0.0029968918,0.02978,0.028437
194911,16.06,1.1067,2.3433,0.833724876,0.0108,0.026,0.0335,0.0212,0.0236431599,0.0008,0.0042194093,0.0021,0.0021,0.0009088615,0.0040043923,0.020738,0.000482
194912,16.76,1.14,2.32,0.7964292839,0.011,0.0258,0.0331,0.0209,0.0271755847,0.0009,-0.0084033613,0.0052,-0.0145,0.0004732395,0.004252018,0.050984,0.046034
195001,17.05,1.15,2.3367,0.7914168195,0.0107,0.0257,0.0324,0.0215,0.027102233,0.0009,-0.0042372881,-0.0061,0.0037,0.000989153,0.0044582231,0.019703,0.018245
195002,17.22,1.16,2.3533,0.7849980338,0.0112,0.0258,0.0324,0.0214,0.0254916448,0.0009,0.0,0.0021,0.0007,0.0004260143,0.0042464942,0.019603,0.009975
195003,17.29,1.17,2.37,0.8255277845,0.0112,0.0258,0.0324,0.0215,0.029291342,0.001,0.0042553191,0.0008,0.0022,0.0006243025,0.00455264,0.008185,0.003542
195004,18.07,1.18,2.4267,0.7964974714,0.0115,0.026,0.0323,0.0214,0.0263975189,0.0009,0.0,0.003,-0.0008,0.0007140107,0.0040222115,0.045887,0.044493
195005,18.78,1.19,2.4833,0.7613463432,0.0116,0.0261,0.0325,0.0213,0.0285722636,0.001,0.0042372881,0.0033,-0.0008,0.000641263,0.0038032122,0.046902,0.03759
195006,17.69,1.2,2.54,0.8134474678,0.0115,0.0262,0.0328,0.0216,0.0303966588,0.001,0.0042194093,-0.0025,0.0023,0.0058557165,0.0041153743,-0.054224,-0.057849
195007,17.84,1.2433,2.6,0.8123209169,0.0116,0.0265,0.0332,0.0214,0.0301173474,0.001,0.012605042,0.0055,0.0069,0.00311025,0.0043203314,0.016981,0.015875
195008,18.42,1.2867,2.66,0.7843408494,0.012,0.0261,0.0323,0.0214,0.0295508723,0.001,0.0082987552,0.0014,0.0038,0.0010756051,0.0044526781,0.048063,0.031526
195009,19.45,1.33,2.72,0.7514578547,0.013,0.0264,0.0321,0.022,0.0259142089,0.001,0.0041152263,-0.0072,-0.0039,0.001318373,0.0040318334,0.059466,0.05651
195010,19.53,1.3767,2.76,0.7559664015,0.0131,0.0267,0.0322,0.0225,0.0273410383,0.0012,0.0081967213,-0.0048,-0.0008,0.0017594065,0.003975191,0.005084,0.003425
195011,19.51,1.4233,2.8,0.7473637961,0.0136,0.0267,0.0322,0.0224,0.0255401327,0.0011,0.0040650407,0.0035,0.0054,0.002457673,0.0048867653,0.02243,-7.3e-05
195012,20.41,1.47,2.84,0.7225384419,0.0134,0.0267,0.032,0.0224,0.0313582559,0.0011,0.012145749,0.0016,0.0023,0.0024895409,0.0056625153,0.055425,0.051025
195101,21.66,1.4867,2.8367,0.6835992445,0.0134,0.0266,0.0317,0.0221,0.0300450784,0.0013,0.016,0.0058,0.0019,0.0017046886,0.0056360733,0.065105,0.063309
195102,21.8,1.5033,2.8333,0.674866098,0.0136,0.0266,0.0316,0.0228,0.0311200524,0.001,0.0118110236,-0.0074,-0.0044,0.000650644,0.0055102499,0.014546,0.004185
195103,21.4,1.52,2.83,0.7813946002,0.014,0.0278,0.0323,0.0241,0.0326867713,0.0011,0.0038910506,-0.0157,-0.0237,0.0012276649,0.0057490293,-0.017484,-0.019706
195104,22.43,1.5333,2.7933,0.7494307876,0.0147,0.0287,0.0335,0.0248,0.0320924792,0.0013,0.0,-0.0063,-0.0009,0.0008481981,0.0044062337,0.049108,0.047903
195105,21.52,1.5467,2.7567,0.7778890447,0.0155,0.0289,0.034,0.0254,0.0306750269,0.0012,0.003875969,-0.0069,-0.0015,0.00140742,0.0039686672,-0.029979,-0.040917
195106,20.96,1.56,2.72,0.8003626772,0.0145,0.0294,0.0349,0.0259,0.0363411209,0.0012,0.0,-0.0062,-0.0093,0.0011367733,0.0040645158,-0.025848,-0.028186
195107,22.4,1.5467,2.65,0.7531218491,0.0156,0.0294,0.0353,0.0252,0.0325985964,0.0013,0.0,0.0138,0.0205,0.0014082079,0.0037154163,0.070935,0.070014
195108,23.28,1.5333,2.58,0.7185938945,0.0162,0.0288,0.035,0.0246,0.0303211996,0.0013,0.0,0.0099,0.0114,0.0005817795,0.0039216119,0.05022,0.038396
195109,23.26,1.52,2.51,0.7161823278,0.0163,0.0284,0.0346,0.0253,0.0287995059,0.0012,0.0077220077,-0.008,-0.0057,0.000254769,0.0039337103,0.002868,0.001195
195110,22.94,1.4833,2.4867,0.7402325138,0.0154,0.0289,0.035,0.0254,0.0291442552,0.0016,0.0038314176,0.001,-0.0145,0.0015110763,0.0038418979,-0.013321,-0.015088
195111,22.88,1.4467,2.4633,0.7432923795,0.0156,0.0296,0.0356,0.0264,0.0316209665,0.0011,0.0076335878,-0.0136,-0.0061,0.0010239817,0.004017421,0.011388,-0.002574
195112,23.77,1.41,2.44,0.7213163466,0.0173,0.0301,0.0361,0.0269,0.0361507878,0.0012,0.0037878788,-0.0061,0.0058,0.0004270364,0.0041468933,0.041815,0.038467
195201,24.14,1.4133,2.4267,0.7174258377,0.0157,0.0298,0.0359,0.0268,0.0351506982,0.0015,0.0,0.0028,0.0199,0.0005384211,0.0035154761,0.017768,0.016303
195202,23.26,1.4167,2.4133,0.7466933251,0.0154,0.0293,0.0353,0.0269,0.0348717046,0.0012,-0.0075471698,0.0014,-0.0085,0.000931601,0.0036388713,-0.025241,-0.035743
195203,24.37,1.42,2.4,0.7518741186,0.0159,0.0296,0.0351,0.0263,0.0320941367,0.0011,0.0,0.0111,0.0076,0.0006318152,0.0033227299,0.052805,0.050655
195204,23.32,1.43,2.38,0.7863990995,0.0157,0.0293,0.035,0.0254,0.0332314494,0.0012,0.0038022814,0.0171,-0.0004,0.0008078353,0.0038390162,-0.041423,-0.043268
195205,23.86,1.44,2.36,0.7705179889,0.0167,0.0293,0.0349,0.0257,0.0321491207,0.0013,0.0,-0.0033,0.0031,0.0005264526,0.004511025,0.033698,0.023274
195206,24.96,1.45,2.34,0.7387150879,0.017,0.0294,0.035,0.0259,0.0277312703,0.0015,0.0037878788,0.0003,0.0016,0.0003252706,0.0044307208,0.047832,0.045795
195207,25.4,1.45,2.3467,0.724710259,0.0181,0.0295,0.035,0.0261,0.0279228246,0.0015,0.0075471698,-0.002,0.0016,0.0003448818,0.0041125604,0.019129,0.017659
195208,25.03,1.45,2.3533,0.736620128,0.0183,0.0294,0.0351,0.0267,0.0280428787,0.0015,0.0,-0.007,0.0063,0.0002895367,0.003761577,-0.005674,-0.015007
195209,24.54,1.45,2.36,0.7486789106,0.0171,0.0295,0.0352,0.0277,0.031038055,0.0016,0.0,-0.013,-0.0018,0.0004411726,0.0035043688,-0.018085,-0.020098
195210,24.52,1.4367,2.3733,0.7525164358,0.0174,0.0301,0.0354,0.0269,0.0299273118,0.0014,0.0,0.0148,0.0039,0.001026218,0.0035754811,0.00032,-0.001244
195211,25.66,1.4233,2.3867,0.7142353522,0.0185,0.0298,0.0353,0.0272,0.0265501524,0.001,0.0,-0.0015,0.0108,0.0004590891,0.0035423516,0.061382,0.048273
195212,26.57,1.41,2.4,0.6940733128,0.0209,0.0297,0.0351,0.0279,0.0265347164,0.0016,0.0,-0.0086,-0.0091,0.0002677175,0.0034459187,0.038215,0.035725
195301,26.38,1.41,2.41,0.6991752079,0.0196,0.0302,0.0351,0.0279,0.025934035,0.0016,-0.0037453184,0.0012,-0.008,0.0004009589,0.0033213634,-0.006207,-0.006795
195302,25.9,1.41,2.42,0.7127027122,0.0197,0.0307,0.0353,0.0287,0.026515491,0.0014,-0.0037593985,-0.0087,-0.004,0.0004906637,0.0031140907,-0.00754,-0.017804
195303,25.29,1.41,2.43,0.7624968735,0.0201,0.0312,0.0357,0.0294,0.0240133528,0.0018,0.0037735849,-0.0088,-0.0033,0.0006826525,0.0028973121,-0.022288,-0.024368
195304,24.62,1.4133,2.4567,0.7767060965,0.0219,0.0323,0.0365,0.0303,0.0262931544,0.0016,0.0,-0.0105,-0.0248,0.0012715949,0.0033969102,-0.025308,-0.026832
195305,24.54,1.4167,2.4833,0.78375202,0.0216,0.0334,0.0378,0.0314,0.027225579,0.0017,0.0037593985,-0.0148,-0.003,0.0005931666,0.0028534772,0.007401,-0.00273
195306,24.14,1.42,2.51,0.795496906,0.0211,0.034,0.0386,0.0301,0.0274618998,0.0018,0.0037453184,0.0223,0.0109,0.0011056921,0.0028537844,-0.014266,-0.016183
195307,24.75,1.42,2.5233,0.7749291888,0.0204,0.0328,0.0386,0.0301,0.0261518703,0.0015,0.0,0.0039,0.0177,0.0005810146,0.0025605978,0.026314,0.024844
195308,23.32,1.42,2.5367,0.8169359161,0.0204,0.0324,0.0385,0.0303,0.0280870247,0.0017,0.0037313433,-0.0008,-0.0085,0.0006814738,0.0024851686,-0.050101,-0.060097
195309,23.35,1.42,2.55,0.8082108771,0.0179,0.0329,0.0388,0.0284,0.0258766059,0.0016,0.0,0.0299,0.0253,0.0011056426,0.0026094226,0.002187,7.2e-05
195310,24.54,1.43,2.5367,0.7737210398,0.0138,0.0316,0.0382,0.0281,0.0246952319,0.0013,0.0037174721,0.0074,0.0227,0.0005728518,0.0026167199,0.051046,0.049806
195311,24.76,1.44,2.5233,0.7584319579,0.0144,0.0311,0.0375,0.0286,0.0257980017,0.0008,-0.0037037037,-0.0049,-0.0073,0.0003764983,0.0028678282,0.023763,0.009879
195312,24.81,1.45,2.51,0.7597009612,0.016,0.0313,0.0374,0.0274,0.0248222723,0.0013,0.0,0.0206,0.0172,0.0004172689,0.0027933096,0.001713,-0.001189
195401,26.08,1.4567,2.5233,0.729847122,0.0118,0.0306,0.0371,0.0291,0.0233833396,0.0011,0.0,0.0089,0.0124,0.0004982249,0.0025728274,0.053486,0.052586
195402,26.15,1.4633,2.5367,0.7245195899,0.0097,0.0295,0.0361,0.0279,0.0225625653,0.0007,0.0,0.024,0.0198,0.0003407126,0.00259655,0.012916,0.002343
195403,26.94,1.47,2.55,0.8049158183,0.0103,0.0286,0.0351,0.0278,0.022093476,0.0008,0.0,0.0058,0.0039,0.0003565486,0.002326738,0.03053,0.028423
195404,28.26,1.4633,2.5733,0.765039301,0.0097,0.0285,0.0347,0.0273,0.0208562332,0.0009,-0.0037174721,0.0104,-0.0034,0.0007307019,0.0025692037,0.048358,0.04714
195405,29.19,1.4567,2.5967,0.7459769764,0.0076,0.0288,0.0347,0.0279,0.0184925878,0.0005,0.0037313433,-0.0087,-0.0042,0.0004298532,0.0023611898,0.042777,0.033606
195406,29.21,1.45,2.62,0.732467844,0.0064,0.029,0.0349,0.0272,0.018357419,0.0006,0.0,0.0163,0.0063,0.0009354285,0.0018383463,0.002467,0.000533
195407,30.88,1.4567,2.6233,0.7021729133,0.0072,0.0289,0.035,0.0266,0.0177074723,0.0005,0.0,0.0134,0.004,0.0006133067,0.002042287,0.058701,0.05778
195408,29.83,1.4633,2.6267,0.7275163788,0.0092,0.0287,0.0349,0.0269,0.0175275314,0.0005,0.0,-0.0036,0.0018,0.0011449666,0.0019820372,-0.025894,-0.034753
195409,32.31,1.47,2.63,0.6777451035,0.0101,0.0289,0.0347,0.0271,0.0168841886,0.0009,-0.0037174721,-0.001,0.004,0.0006917895,0.0022077679,0.0825,0.080888
195410,31.68,1.4933,2.6767,0.6937581644,0.0098,0.0287,0.0346,0.0271,0.0175796112,0.0007,0.0,0.0006,0.004,0.0004991744,0.0029143838,-0.017867,-0.018659
195411,34.24,1.5167,2.7233,0.6316415441,0.0093,0.0289,0.0345,0.0274,0.014153219,0.0006,0.0,-0.0025,0.0025,0.0012668257,0.0033198161,0.095774,0.082712
195412,35.98,1.54,2.77,0.6041197854,0.0115,0.029,0.0345,0.0272,0.0269928125,0.0008,-0.0037313433,0.0064,0.0017,0.000882281,0.0028454745,0.054288,0.052361
195501,36.63,1.5467,2.8333,0.5975588876,0.0122,0.0293,0.0345,0.0286,0.0264122091,0.0008,0.0,-0.0241,-0.0097,0.0025173979,0.0027903739,0.018076,0.017591
195502,36.76,1.5533,2.8967,0.5931483235,0.0117,0.0293,0.0347,0.0292,0.0280446533,0.0009,0.0,-0.0078,-0.0063,0.0006040311,0.0024695423,0.013526,0.005446
195503,36.58,1.56,2.96,0.6077617769,0.0128,0.0302,0.0348,0.0288,0.0279683419,0.001,0.0,0.0087,0.0092,0.0024825482,0.0028220555,-0.002242,-0.003851
195504,37.96,1.5633,3.0467,0.5849876659,0.0159,0.0301,0.0349,0.029,0.0265096789,0.001,0.0,0.0001,-0.0001,0.0006280503,0.0012310804,0.039843,0.038885
195505,37.91,1.5667,3.1333,0.5860754131,0.0145,0.0304,0.035,0.0287,0.0254187153,0.0014,0.0,0.0073,-0.0018,0.0007450734,0.0014133625,0.006433,-0.001081
195506,41.03,1.57,3.22,0.5516416323,0.0141,0.0305,0.0351,0.0293,0.0253639323,0.001,0.0,-0.0076,0.0029,0.0006457441,0.0004541982,0.0813,0.07993
195507,43.52,1.5867,3.2933,0.5345068155,0.016,0.0306,0.0352,0.03,0.0247604416,0.001,0.0037453184,-0.0102,-0.0041,0.0020821185,0.0006412637,0.057646,0.057068
195508,43.18,1.6033,3.3667,0.5318467256,0.019,0.0311,0.0356,0.0301,0.0266710626,0.0016,0.0,0.0004,-0.0038,0.0011204036,0.0005737484,-0.000648,-0.008313
195509,43.67,1.62,3.44,0.5336247911,0.0207,0.0313,0.0359,0.0298,0.0256339808,0.0016,0.0037313433,0.0073,0.0076,0.0057110808,0.0002063879,0.011286,0.010117
195510,42.34,1.6267,3.5,0.5474091499,0.0223,0.031,0.0359,0.0292,0.0251006866,0.0018,0.0,0.0144,0.0078,0.0026798958,0.0006324088,-0.030468,-0.031
195511,45.51,1.6333,3.56,0.5152505897,0.0224,0.031,0.0358,0.0295,0.0260337027,0.0017,0.0,-0.0045,-0.003,0.0019291618,0.0003727678,0.087825,0.075124
195512,45.48,1.64,3.62,0.5098280098,0.0254,0.0315,0.0362,0.0295,0.0252445499,0.0018,-0.0037174721,0.0037,0.0063,0.0004747032,0.0002437992,-0.000309,-0.001685
195601,43.82,1.67,3.6433,0.5289544122,0.0241,0.0311,0.036,0.0292,0.0264244771,0.0022,0.0,0.0083,0.0104,0.0011799841,-0.0003975329,-0.035057,-0.036279
195602,45.34,1.7,3.6667,0.514835108,0.0232,0.0308,0.0358,0.0293,0.0241653443,0.0019,0.0,-0.0002,0.0026,0.0011001472,0.0003637531,0.041397,0.034458
195603,48.48,1.73,3.69,0.5310771996,0.0225,0.031,0.036,0.0303,0.0266950684,0.0015,0.0,-0.0149,-0.0146,0.0010088558,0.0007414979,0.070328,0.069226
195604,48.38,1.7533,3.66,0.5266217159,0.026,0.0324,0.0368,0.0311,0.0262137487,0.0019,0.0037313433,-0.0113,-0.0115,0.0008148994,0.0004518148,-0.000637,-0.001425
195605,45.2,1.7767,3.63,0.5685597741,0.0261,0.0328,0.0373,0.0299,0.0293029826,0.0023,0.0037174721,0.0225,0.0052,0.0018364287,0.0005048084,-0.058414,-0.065976
195606,46.97,1.8,3.6,0.5515645927,0.0249,0.0326,0.0376,0.0299,0.0256715221,0.002,0.0074074074,0.0027,-0.0018,0.0010370449,0.0009399364,0.03891,0.037762
195607,49.39,1.8133,3.5533,0.5249029567,0.0231,0.0328,0.038,0.0313,0.0247536062,0.0022,0.0073529412,-0.0209,-0.0093,0.0004955763,0.0010155226,0.051427,0.050619
195608,47.51,1.8267,3.5067,0.5413911242,0.026,0.0343,0.0393,0.0325,0.0238114833,0.0017,-0.003649635,-0.0187,-0.0208,0.0012354053,0.0010104698,-0.032788,-0.039976
195609,45.35,1.84,3.46,0.5719095213,0.0284,0.0356,0.0407,0.0324,0.0293619492,0.0018,0.0036630037,0.005,0.0012,0.0007877794,0.0013593543,-0.044022,-0.045127
195610,45.58,1.8067,3.4433,0.5664270084,0.029,0.0359,0.0417,0.0329,0.0294573217,0.0025,0.003649635,-0.0054,-0.0105,0.0016420105,0.0012720931,0.006619,0.005298
195611,45.08,1.7733,3.4267,0.5748974153,0.0299,0.0369,0.0424,0.0333,0.0270884577,0.002,0.0,-0.0057,-0.0126,0.001731517,0.0015415947,-0.001921,-0.011161
195612,46.67,1.74,3.41,0.5441768274,0.0321,0.0375,0.0437,0.0345,0.0261493673,0.0024,0.0036363636,-0.0179,-0.0082,0.0010202756,0.0009698413,0.036284,0.034442
195701,44.72,1.7367,3.4067,0.5672426747,0.0311,0.0377,0.0449,0.0328,0.0279919939,0.0027,0.0,0.0346,0.0197,0.0009019425,0.0007385817,-0.040238,-0.041569
195702,43.26,1.7333,3.4033,0.5849941888,0.031,0.0367,0.0447,0.0328,0.0301728465,0.0024,0.0036231884,0.0025,0.0093,0.0010560402,0.0008273143,-0.024919,-0.032823
195703,44.11,1.73,3.4,0.5998188749,0.0308,0.0366,0.0443,0.0331,0.0265995947,0.0023,0.0036101083,-0.0024,0.005,0.0003302976,0.0010540988,0.023827,0.020752
195704,45.74,1.73,3.4067,0.5760983898,0.0307,0.0367,0.0444,0.0345,0.0274205931,0.0025,0.0035971223,-0.0222,-0.0066,0.0003024601,0.0021421117,0.046538,0.045215
195705,47.43,1.73,3.4133,0.5640385796,0.0306,0.0374,0.0452,0.0348,0.0288486546,0.0026,0.0035842294,-0.0023,-0.0075,0.0004817712,0.0024221896,0.038734,0.033208
195706,47.37,1.73,3.42,0.5658765324,0.0329,0.0391,0.0463,0.0361,0.0305276914,0.0024,0.0035714286,-0.018,-0.0322,0.0005786214,0.0021760295,-0.000705,-0.003632
195707,47.91,1.74,3.4367,0.5600566349,0.0316,0.0399,0.0473,0.0365,0.0323460398,0.003,0.0071174377,-0.0041,-0.011,0.0005538677,0.0016312095,0.009747,0.008217
195708,45.22,1.75,3.4533,0.5880045422,0.0337,0.041,0.0482,0.0367,0.0358539895,0.0025,0.0,0.0002,-0.0009,0.0021472482,0.0013495821,-0.048998,-0.054178
195709,42.42,1.76,3.47,0.624150778,0.0353,0.0412,0.0493,0.0364,0.0343625225,0.0026,0.0,0.0076,0.0095,0.0015171099,0.0011169848,-0.057879,-0.060609
195710,41.06,1.77,3.4367,0.6457464176,0.0358,0.041,0.0499,0.0369,0.0384097165,0.0029,0.0,-0.005,0.0023,0.0049360114,0.001123013,-0.038834,-0.040549
195711,41.72,1.78,3.4033,0.6330717763,0.0331,0.0408,0.0509,0.034,0.0409898136,0.0028,0.0035335689,0.0533,0.0311,0.0034900785,0.0008040855,0.023703,0.016483
195712,39.99,1.79,3.37,0.6536757786,0.0304,0.0381,0.0503,0.0323,0.034873147,0.0024,0.0,0.0307,0.0685,0.0012514024,0.0006679271,-0.037422,-0.041021
195801,41.7,1.7833,3.2933,0.6328607617,0.0244,0.036,0.0483,0.033,0.0298961799,0.0028,0.0070422535,-0.0084,0.0099,0.0007844653,0.0002902673,0.045518,0.04433
195802,40.84,1.7767,3.2167,0.6473904346,0.0153,0.0359,0.0466,0.0325,0.0277510802,0.0012,0.0,0.01,-0.0008,0.0007362477,0.0006303059,-0.014109,-0.020288
195803,42.1,1.77,3.14,0.6685916376,0.013,0.0363,0.0468,0.0321,0.0289353475,0.0009,0.006993007,0.0102,-0.0046,0.0005192057,0.0001873211,0.033052,0.029736
195804,43.44,1.7567,3.07,0.6552450314,0.0113,0.036,0.0467,0.0311,0.0270182768,0.0008,0.0034722222,0.0186,0.0163,0.0007467616,0.0005917814,0.033511,0.032038
195805,44.09,1.7433,3.0,0.6455586773,0.0091,0.0357,0.0462,0.0313,0.0228695103,0.0011,0.0,0.0001,0.0031,0.0004331172,0.000339673,0.021313,0.015503
195806,45.24,1.73,2.93,0.6246601698,0.0083,0.0357,0.0455,0.0324,0.0214366176,0.0003,0.0,-0.016,-0.0038,0.0004382024,0.0007577182,0.027998,0.024897
195807,47.19,1.73,2.9133,0.5938487843,0.0091,0.0367,0.0453,0.0343,0.0169337992,0.0007,0.0034602076,-0.0278,-0.0153,0.0006956246,0.0009481393,0.04396,0.042418
195808,47.75,1.73,2.8967,0.5872638264,0.0169,0.0385,0.0467,0.0371,0.015090629,0.0004,-0.0034482759,-0.0435,-0.032,0.0005889619,0.0012465824,0.017999,0.01327
195809,50.06,1.73,2.88,0.5613711966,0.0244,0.0409,0.0487,0.038,0.0139834782,0.0019,0.0,-0.0117,-0.0096,0.0005101803,0.0013977792,0.050837,0.047954
195810,51.33,1.7367,2.8833,0.5498692979,0.0263,0.0411,0.0492,0.0374,0.0122789133,0.0018,0.0,0.0138,0.0107,0.000793475,0.0011634523,0.02737,0.025878
